what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1694004867751
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1694004867752
started,bundle,org.eclipse.search,3.10.0.v20150318-0856,"org.eclipse.search",1694004867753
started,bundle,org.eclipse.team.core,3.7.100.v20150203-1452,"org.eclipse.team.core",1694004867755
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1694004867756
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1694004867757
started,bundle,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.ui",1694004867758
started,bundle,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui",1694004867759
started,bundle,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console",1694004867760
started,bundle,org.eclipse.ui.editors,3.9.0.v20150213-1939,"org.eclipse.ui.editors",1694004867760
started,bundle,org.eclipse.ui.forms,3.6.200.v20150506-2029,"org.eclipse.ui.forms",1694004867761
started,bundle,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.ide",1694004867767
started,bundle,org.eclipse.ui.ide.application,1.1.0.v20150422-0725,"org.eclipse.ui.ide.application",1694004867768
started,bundle,org.eclipse.ui.intro,3.4.300.v20141007-1449,"org.eclipse.ui.intro",1694004867769
started,bundle,org.eclipse.ui.intro.universal,3.2.800.v20150325-0952,"org.eclipse.ui.intro.universal",1694004867769
started,bundle,org.eclipse.ui.monitoring,1.0.0.v20150512-1436,"org.eclipse.ui.monitoring",1694004867769
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1694004867770
started,bundle,org.eclipse.ui.themes,1.1.1.v20151026-1355,"org.eclipse.ui.themes",1694004867770
started,bundle,org.eclipse.ui.views,3.8.0.v20150422-0725,"org.eclipse.ui.views",1694004867771
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1694004867773
started,bundle,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"org.eclipse.ui.workbench",1694004867774
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.workbench.texteditor",1694004867778
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1694004867778
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1694004867779
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1694004867780
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1694004867780
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1694004867783
started,bundle,org.eclipse.ecf,3.7.0.v20151130-0157,"org.eclipse.ecf",1694004867784
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20151130-0157,"org.eclipse.ecf.filetransfer",1694004867785
started,bundle,org.eclipse.ecf.identity,3.6.0.v20151130-0157,"org.eclipse.ecf.identity",1694004867785
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.200.v20151130-0157,"org.eclipse.ecf.provider.filetransfer",1694004867786
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.1.0.v20151130-0157,"org.eclipse.ecf.provider.filetransfer.httpclient4",1694004867787
started,bundle,org.eclipse.emf.common.ui,2.10.1.v20160208-0841,"org.eclipse.emf.common.ui",1694004867787
started,bundle,org.eclipse.emf.edit,2.11.1.v20160208-0841,"org.eclipse.emf.edit",1694004867787
started,bundle,org.eclipse.m2e.discovery,1.6.2.20150902-0002,"org.eclipse.m2e.discovery",1694004867787
os,sysinfo,,,"win32",1694004867792
arch,sysinfo,,,"x86_64",1694004867792
ws,sysinfo,,,"win32",1694004867792
locale,sysinfo,,,"pt_BR",1694004867792
processors,sysinfo,,,"8",1694004867792
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1694004867792
java.runtime.version,sysinfo,,,"1.8.0_331-b09",1694004867792
java.specification.name,sysinfo,,,"Java Platform api Specification",1694004867792
java.specification.vendor,sysinfo,,,"Oracle Corporation",1694004867792
java.specification.version,sysinfo,,,"1.8",1694004867792
java.vendor,sysinfo,,,"Oracle Corporation",1694004867792
java.version,sysinfo,,,"1.8.0_331",1694004867792
java.vm.info,sysinfo,,,"mixed mode",1694004867792
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1694004867792
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1694004867792
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1694004867792
java.vm.specification.version,sysinfo,,,"1.8",1694004867792
java.vm.vendor,sysinfo,,,"Oracle Corporation",1694004867792
java.vm.version,sysinfo,,,"25.331-b09",1694004867792
closed,view,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.internal.introview",1694004871383
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackageExplorer",1694004871503
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1694004880654
started,bundle,org.eclipse.m2e.core,1.6.2.20150902-0002,"org.eclipse.m2e.core",1694004894497
started,bundle,org.eclipse.m2e.core.ui,1.6.2.20150902-0002,"org.eclipse.m2e.core.ui",1694004894508
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1694004910527
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.import",1694004910543
started,bundle,org.eclipse.m2e.editor.xml,1.6.2.20150902-0002,"org.eclipse.m2e.editor.xml",1694004910811
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1694004910820
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1694004910854
